Product_ID,Product,Category_ID,Category
77320,Philips USB2.0傳輸線-A公對迷你5Pin      ,5100200,線材
77359,PHILIPS(飛利浦)液晶顯示器,4110100,LCD螢幕
77409,MEMOREX DVD+R 16X/50片布丁,5220400,DVD燒錄片
77412,IMATION DVD-R 16X/50布丁,5220400,DVD燒錄片
77414,HP 27號墨水雙匣包裝+現金折價券,5110201,HP墨水
77435,LITEON 20X DVD燒錄器,4250400,DVD 燒錄器
77464,akilis 1.8吋MP4數位隨身聽(2G),1060105,數位MP3隨身聽
77481,BENQ E720數位相機(灰色),4090300,數位相機
77507,威剛精靈碟(PD1)-4G,4100101,USB 儲存碟
77569,SONY 16X DVD+R/30片布丁桶,5220400,DVD燒錄片
77600,文鎧海灣型流線鍵盤(白),5090101,鍵盤
77602,請用081654報帳文鎧光學鼠-辰之光,5090201,有線光學鼠
77610,acorp 七彩背光數位隨身聽(4GB),1060105,數位MP3隨身聽
77621,飛利浦 16X DVD燒錄器                    ,4250400,DVD 燒錄器
77648,EUPA 六座單切電腦延長線,40202,延長線
77655,i-driver CAT5E 網路線-30M(白)           ,5100201,網路線材
77660,i-driver CAT5E 網路線-3M(黃)            ,5100201,網路線材
77662,i-driver CAT5E 網路線-1.5M(白)          ,5100201,網路線材
77681,Q-TIME DVD-R 8X(50入),5220400,DVD燒錄片
77682,Q-TIME DVD+R 8X(50入),5220400,DVD燒錄片
77684,MAXMAX白金片52X/50入布丁筒(五彩),5220300,CD燒錄片
77692,小家電商品提貨券2000元(贈品),6010403,其他費用
77711,小家電商品提貨券200元(贈品)             ,6010403,其他費用
77774,松日 TCM-6201 1G MP4                    ,4100301,MP3\MP4
77804,Ridata 60X SD-2G記憶卡                  ,4300200,記憶卡
77806,H&Q 粉藍音樂瘋8X DVD+R/50入,5220400,DVD燒錄片
77807,H&Q 粉綠音樂瘋8X DVD-R/50入,5220400,DVD燒錄片
77810,SHE限定版(SELINA)52X 白金片,5220300,CD燒錄片
77824,創見 JetFlash-V10 8G,4100101,USB 儲存碟
77835,BENQ X710數位相機(銀色),4090300,數位相機
77907,DoMe 1.5吋亮彩機MP4-1G,4100301,MP3\MP4
77941,創見 MP630 2G MP3,4100301,MP3\MP4
77953,ACER(宏碁)液晶顯示器,4110100,LCD螢幕
77959,錸德RIDATA CD-R 白金裸片彩縮(50片),5220300,CD燒錄片
77982,東元倍頻卡拉OK DVD,1010102,DVD光碟機
77999,人因 行動鈦郎 UC05 1G(黑)MP4,4100301,MP3\MP4
78005,聲寶DVD數位影音光碟機,1010102,DVD光碟機
78008,Acorp 1.8吋MP3數位隨身聽(4GB)           ,1060105,數位MP3隨身聽
78014,金士頓 Mini Fun 2G隨身碟,4100101,USB 儲存碟
78068,創見SDHC-4G C6記憶卡                    ,4300200,記憶卡
78135,BENQ E610數位相機(銀色),4090300,數位相機
78138,華碩筆記型電腦,4020100,筆記型電腦
78147,M2卡多合1讀卡機(卡先機-黑)              ,4300202,讀卡機/轉接卡
78148,M2卡多合1讀卡機(卡先機-白)              ,4300202,讀卡機/轉接卡
78169,威剛鏡面碟(VISTA)-2G                    ,4100101,USB 儲存碟
78229,T.C.STAR MP3捲線耳機,5190100,耳機麥克風
78235,T.C.STAR 捲線器耳機,5190100,耳機麥克風
78236,T.C.STAR MP3捲線耳機,5190100,耳機麥克風
78240,T.C.STAR MP3捲線耳機,5190100,耳機麥克風
78241,頭戴式蛇管麥克風                        ,5190100,耳機麥克風
78243,光碟收納包(水晶版)                      ,5170100,整理耗材
78265,CEOMATE T12 1G MP4,4100301,MP3\MP4
78268,威剛SDHC-4G C2記憶卡                    ,4300200,記憶卡
78334,Vito DVD影音光碟機,1010102,DVD光碟機
78339,會費(EUPA 個人養生料理燉盅),7000101,會員贈品
78345,BenQ(明碁)液晶顯示器,4110100,LCD螢幕
78346,32合1科技銀讀卡機                       ,4300202,讀卡機/轉接卡
78352,2C家電商品提貨券500元(贈品)             ,6010403,其他費用
78364,飛利浦 18X DVD燒錄器(支援12X RAM),4250400,DVD 燒錄器
78379,創見 JetFlash V10 4G                    ,4100101,USB 儲存碟
78423,羅技快意手鍵盤 200 USB,5090101,鍵盤
78430,CREATIVE V-PLUS 2G(白)MP4,4100301,MP3\MP4
78468,detrois經濟包光學小晶鑽鼠(陶瓷白)       ,5090201,有線光學鼠
78481,仁宏果凍防水鍵盤(白),5090101,鍵盤
78482,仁宏果凍防水鍵盤(黑),5090101,鍵盤
78494,SONY VAIO筆記型電腦,4020100,筆記型電腦
78515,AGOGO MP3數位隨身聽(2G),1060105,數位MP3隨身聽
78578,OLYMPUS FE240數位相機,4090300,數位相機
78593,SKYLARK DVD數位影音播放機,1010102,DVD光碟機
78672,ACER 筆記型電腦(Vista),4020100,筆記型電腦
78673,Toshiba SDHC-4GB C4記憶卡,4300200,記憶卡
78706,大眾筆記型電腦,4020100,筆記型電腦
78724,CASIO Z1050BK 數位相機,4090300,數位相機
78775,E-books 48P(雙拉鍊)整理包,5170100,整理耗材
78777,E-books 24P(雙拉鍊)整理包,5170100,整理耗材
78778,迷宮光碟收納包機械藍24片裝              ,5170100,整理耗材
78782,光碟收存內袋(50片裝)                    ,5170100,整理耗材
78814,LG Super-Multi 18X DVD-RW燒錄器,4250400,DVD 燒錄器
78833,Imation Classic DVD-R 16X50片裝(Sliver) ,5220400,DVD燒錄片
78871,SONY T100/S(銀)數位相機,4090300,數位相機
78872,SONY T100/B(黑)數位相機,4090300,數位相機
79165,TOSHIBA Pen Drive U3 4GB,4100101,USB 儲存碟
79219,DeeJay UC18 4G(白)MP4,4100301,MP3\MP4
79349,PENTAX M30數位相機(紅),4090300,數位相機
79383,羅技極光勁貂1000USB-黑                  ,5090201,有線光學鼠
79384,羅技極光勁貂1000USB-白                  ,5090201,有線光學鼠
79387,PLEOMAX迷你超薄鍵盤(黑),5090101,鍵盤
79388,PLEOMAX迷你超薄鍵盤(白),5090101,鍵盤
79412,華碩18X光雕燒錄機(IDE介面),4250400,DVD 燒錄器
79461,LG(樂金)液晶顯示器,4110100,LCD螢幕
79462,華碩筆記型電腦,4020100,筆記型電腦
79480,SENSE M2+MS+SIM卡讀卡機,4300202,讀卡機/轉接卡
79483,SONAR滑鼠,5090201,有線光學鼠
79520,SONY Turbo 4G 麥克碟,4100101,USB 儲存碟
79524,Imation NANO 2G 隨身碟,4100101,USB 儲存碟
79525,DeeJay UC26 2G(黑)MP4,4100301,MP3\MP4
79587,ACER筆記型電腦,4020100,筆記型電腦
79596,KINYO精緻標準鍵盤,5090101,鍵盤
79604,acorp 1.8吋數位隨身聽(2GB)              ,1060105,數位MP3隨身聽
79614,akilis 1.8吋MP4數位隨身聽(2GB),1060105,數位MP3隨身聽
79615,akilis MP3數位隨身聽(1GB),1060105,數位MP3隨身聽
79633,金士頓 2G 伸縮碟                        ,4100101,USB 儲存碟
79635,微星MegaStick P240 2G MP3,4100301,MP3\MP4
79637,松日 MP-500I 1G MP3,4100301,MP3\MP4
79642,SORELL MP3數位隨身聽(4GB)               ,1060105,數位MP3隨身聽
79673,群加 主機電源省力延長線                 ,5100200,線材
79682,RITEK 52X CD-R 繁花紅 50布,5220300,CD燒錄片
79706,VARTA Energy 鹼性電池 AAA 4號二入,40302,鹼性電池
79710,VARTA Energy 鹼性電池 AAA 4號六入,40302,鹼性電池
79711,VARTA Energy 鹼性電池 AAA 4號十入,40302,鹼性電池
79714,VARTA Energy 鹼性電池 9V 一入,40302,鹼性電池
79775,華碩筆記型電腦,4020100,筆記型電腦
79780,HP 21/22號組合包裝墨水,5110201,HP墨水
79781,HP 56/57號組合包裝墨水,5110201,HP墨水
79782,HP 21號墨水雙包裝,5110201,HP墨水
79783,HP 27/28組合包裝墨水,5110201,HP墨水
79793,ACER(宏碁)液晶顯示器,4110100,LCD螢幕
79819,西歐CEOMATE T12 2G(白)MP4,4100301,MP3\MP4
79823,SamSung K3 2G(黑)MP3,4100301,MP3\MP4
79831,TDK 覆寫式1~4XDVD-RW單片盒裝            ,5220400,DVD燒錄片
79833,TDK 覆寫式 1~4XDVD+RW單片盒裝           ,5220400,DVD燒錄片
79860,SONY W55/B 數位相機(黑),4090300,數位相機
79861,SONY W55/P 數位相機(粉紅),4090300,數位相機
79887,KINYO All-In-One讀卡機                  ,4300202,讀卡機/轉接卡
79888,e機雙響晶片讀卡機                       ,4300202,讀卡機/轉接卡
79900,PHILIPS(飛利浦)液晶顯示器,4110100,LCD螢幕
80002,Imation NANO 1G 隨身碟                  ,4100101,USB 儲存碟
80006,Verbatim 52XCD-R 黃金片 (50+2)促銷包,5220300,CD燒錄片
80034,ACER(宏碁)液晶顯示器,4110100,LCD螢幕
80110,群加 USB 易拉式捲線-RJ45對RJ45          ,5100201,網路線材
80236,Panasonic FX10-P(粉紅)數位相機,4090300,數位相機
80355,小天使60片CD收納盒                      ,5170100,整理耗材
80356,MELODY/16X/DVD-R/ 50入布丁              ,5220400,DVD燒錄片
80358,Power Source DVD/50入布丁筒             ,5220400,DVD燒錄片
80361,格子物語CD拉鍊包-24入                   ,5170100,整理耗材
80363,格子物語CD收納盒-小                     ,5170100,整理耗材
80364,格子物語CD收納盒-大                     ,5170100,整理耗材
80385,Dysan 16x DVD-R 50布丁筒                ,5220400,DVD燒錄片
80386,Melody 16X DVD+R/4.7GB/50片桶裝         ,5220400,DVD燒錄片
80461,創見 MP630 4G MP3,4100301,MP3\MP4
80485,微星 MegaStick P240 4G(白)MP3,4100301,MP3\MP4
80498,HP液晶顯示器,4110100,LCD螢幕
80523,MSI 20X DVD-RW燒錄器,4250400,DVD 燒錄器
80568,LG 雙雷射頭讀王DVD光碟機,1010102,DVD光碟機
80570,LG HDMI雙雷射頭DVD光碟機,1010102,DVD光碟機
80602,HP 墨水回收加購折15元,6010403,其他費用
80651,EPSON 超值全餐耗材組,5110202,EPSON墨水
80683,LOBOS 耳掛式耳機麥克風(櫻桃紅)          ,5190100,耳機麥克風
80770,創見 MP630 1G MP3,4100301,MP3\MP4
80791,創見 75X CF-2G記憶卡,4300200,記憶卡
80821,Hawk 雙鏡頭滑鼠,5090201,有線光學鼠
81018,方土司 茶香蛋捲 2G MP3,4100301,MP3\MP4
81026,PQI 2G(粉紅)玩美碟,4100101,USB 儲存碟
81053,連鈺迷你有線光學鼠-TCN155,5090201,有線光學鼠
81062,微軟光學精靈鯊 (冰晶銀)                 ,5090201,有線光學鼠
81064,微軟光學精靈鯊 (甜橙橘),5090201,有線光學鼠
81066,BENQ S500有線名片鼠-深灰銀,5090201,有線光學鼠
81128,群加 多合一鏡面讀卡機-黑                ,4300202,讀卡機/轉接卡
81165,HP筆記型電腦,4020100,筆記型電腦
81176,i-bone狗骨頭矽膠捲線棒                  ,5190100,耳機麥克風
81181,華碩筆記型電腦,4020100,筆記型電腦
81182,華碩筆記型電腦,4020100,筆記型電腦
81194,acorp七彩背光數位隨身聽(2GB)            ,1060105,數位MP3隨身聽
81317,Inpotic頭戴式耳機麥克風                 ,5190100,耳機麥克風
81318,Intopic頭戴式耳機麥克風                 ,5190100,耳機麥克風
81319,Beta 16X  DVD-R/50片裝                  ,5220400,DVD燒錄片
81326,E-books 16XDVD+R(printable) 25片裝,5220400,DVD燒錄片
81332,Digimaster Kitty-粉紅精靈 52XCD-R       ,5220300,CD燒錄片
81399,連鈺多媒體薄膜有線鍵盤-TCK625,5090101,鍵盤
81403,連鈺四向瀏覽變速光學鼠-TCN153,5090201,有線光學鼠
81473,LUXPRO Tangent 2G MP3                   ,4100301,MP3\MP4
81474,MSI P320 2G MP3,4100301,MP3\MP4
81544,BenQ(明基)液晶顯示器,4110100,LCD螢幕
81547,文鎧白神駒鍵盤                          ,5090101,鍵盤
81607,SONY A808/BC 8G(黑)MP4,4100301,MP3\MP4
81623,愛迪生22W電子式3U燈管-白光,40106,省電燈泡
81624,愛迪生22W電子式3U燈管-黃光,40106,省電燈泡
81659,detrois 光學亮彩晶鑽 (亮彩藍),5090201,有線光學鼠
81703,Acorp 1.5吋MP4數位隨身聽(4GB ),1060105,數位MP3隨身聽
81704,SORELL 1.8吋MP4數位隨身聽(1GB)          ,1060105,數位MP3隨身聽
81720,華碩筆記型電腦,4020100,筆記型電腦
81738,BENQ筆記型電腦,4020100,筆記型電腦
81739,BENQ筆記型電腦,4020100,筆記型電腦
81750,中環 8X DVD-R,5220400,DVD燒錄片
81752,Online 16X DVD+R                        ,5220400,DVD燒錄片
81753,Online 52X CDR 白金片                   ,5220300,CD燒錄片
81759,KINYO 多媒體鍵盤,5090101,鍵盤
81760,KINYO 多媒體鍵盤,5090101,鍵盤
81806,LG 外接式18X DVD RW 燒錄機,4250400,DVD 燒錄器
81837,九族文化村門票2張                       ,6010403,其他費用
81880,飛利浦時尚黑讀碟王DVD,1010102,DVD光碟機
81887,愛迪生螺旋21W白光,40106,省電燈泡
81891,KINYO 一般電源延長線-3.6米              ,5100200,線材
81894,KINYO 一般電源延長線-1.8米              ,5100200,線材
81905,Esesne 素顏58合1讀卡機(黑),4300202,讀卡機/轉接卡
81962,三洋28W螺旋省電護眼燈泡（白光）,40106,省電燈泡
81972,華碩筆記型電腦,4020100,筆記型電腦
81995,SANYO T700數位相機(炫藍),4090300,數位相機
82008,TEAC DVD+-RW-DUAL18X (黑)燒錄機,4250400,DVD 燒錄器
82065,飛利浦HDMI讀碟王DVD,1010102,DVD光碟機
82088,群加 SD/SDHC讀卡機                      ,4300202,讀卡機/轉接卡
82097,Nikon S50c數位相機,4090300,數位相機
82119,易拓Mini 8G(黑)智慧碟                   ,4100101,USB 儲存碟
82120,易拓Mini 8G(白)智慧碟                   ,4100101,USB 儲存碟
82151,KINYO立體聲耳機麥克風                   ,5190100,耳機麥克風
82164,SONY 16X DVD-R/10片桶裝,5220400,DVD燒錄片
82197,SAMSUNG U3 1G(黑)MP3,4100301,MP3\MP4
82230,SONY VAIO筆記型電腦,4020100,筆記型電腦
82283,DIY暨週邊耗材 500元折價券               ,6010403,其他費用
82295,技嘉 20X DVD 燒錄器,4250400,DVD 燒錄器
82403,會費(Electrolux 藝術扇-紫色),7000101,會員贈品
82404,會費(Electrolux 果汁機),7000101,會員贈品
82408,會費(Electrolux 藝術扇-粉紅色 ),7000101,會員贈品
82409,會費(URBANE 5吋迷你豬桌扇-黃色),7000101,會員贈品
82434,Panasonic FX100-S(銀)數位相機,4090300,數位相機
82723,UMAX APUS Skate 1G隨身碟                ,4100101,USB 儲存碟
82825,AFA CD-R彩鑽/50片裸裝,5220300,CD燒錄片
82829,BenQ(明基)液晶顯示器,4110100,LCD螢幕
82880,ELECOM大量收納CD包/72片裝(黑)           ,5170100,整理耗材
83018,羅技 快意手100鍵盤PS/2-黑,5090101,鍵盤
83033,I-DRIVER 氣樂PS/2標準鍵盤               ,5090101,鍵盤
83170,華碩筆記型電腦,4020100,筆記型電腦
83172,SONY 16XDVD-R 50片裝古墓奇兵促銷包,5220400,DVD燒錄片
83305,人因行動鈦郎 UC88 2G(黑) MP4            ,4100301,MP3\MP4
83308,SONY B103 1G(黑)MP3,4100301,MP3\MP4
83438,All in 1全功能讀卡機(白)                ,4300202,讀卡機/轉接卡
83446,25合1攜帶高速型讀卡機(銀),4300202,讀卡機/轉接卡
83484,OLYMPUS FE280數位相機,4090300,數位相機
83506,Nikon S51數位相機(銀),4090300,數位相機
83616,INTOPIC-飛碟光學滑鼠017(白)             ,5090201,有線光學鼠
83769,BENQ E200有線滑鼠-銀鐵灰,5090201,有線光學鼠
83805,SONY T70/W(白)數位相機,4090300,數位相機
83821,Team 機器人2G行動碟,4100101,USB 儲存碟
83828,Digimaster 炫銀讀卡機                   ,4300202,讀卡機/轉接卡
83855,華碩簡易型電腦,4020100,筆記型電腦
83856,華碩筆記型電腦,4020100,筆記型電腦
83860,Philips(飛利浦)液晶顯示器               ,4110100,LCD螢幕
83861,人因行動鈦郎 UC88 1G(白) MP4            ,4100301,MP3\MP4
83906,魔法方糖讀卡機(藍/白/黑),4300202,讀卡機/轉接卡
83907,魔法口琴讀卡機(湖綠),4300202,讀卡機/轉接卡
83915,LG(樂金)液晶顯示器,4110100,LCD螢幕
83919,ACER(宏碁)液晶顯示器,4110100,LCD螢幕
83920,ACER(宏碁)液晶顯示器,4110100,LCD螢幕
84040,大同高容量中繼延長線                    ,40202,延長線
84042,大同四座單切2P安全延長線(夜間照明)      ,40202,延長線
84171,Panasonic DVD光碟機,1010102,DVD光碟機
84193,日本莫優子17L微電腦微波爐,10809,30公升以下微電腦微波爐
84262,Akilis 小寶馬1.5吋MP4數位隨身聽,1060105,數位MP3隨身聽
84357,大眾筆記型電腦,4020100,筆記型電腦
84418,Go Easy MP3數位隨身聽,1060105,數位MP3隨身聽
84602,SanDisk Micro 4G隨身碟,4100101,USB 儲存碟
84612,EPSON 墨水回收加購折15元                ,6010403,其他費用
84614,LEXMARK 墨水回收加購折15元              ,6010403,其他費用
84833,Panasonic 27L變頻式微波爐,10809,30公升以下微電腦微波爐
84881,VIO 24片入CD包B款                       ,5170100,整理耗材
84914,SONY T2/G(綠)數位相機                   ,4090300,數位相機
84915,SONY T2/P(粉紅)數位相機                 ,4090300,數位相機
85052,華碩簡易型電腦,4020100,筆記型電腦
85140,Vito DVD播放機                          ,1010102,DVD光碟機
85322,BENQ筆記型電腦,4020100,筆記型電腦
85408,方土司茶香蛋捲2G MP3-周杰倫限量精裝版   ,4100301,MP3\MP4
